Unique_id,former_job_42,Former_emp_contract,retirement_age
68286,"csp_6_3","temp_1_6",60
68294,"csp_5_2","temp_1_6",60
68298,"csp_5_6","temp_1_6",62
68302,"csp_4_6","temp_1_6",63
68305,"csp_5_2","temp_1_6",55
68306,"csp_4_6","temp_1_6",60
68323,"csp_6_4","temp_1_6",63
68330,"csp_1_1","temp_2_1",60
68339,"csp_3_4","temp_1_6",60
68346,"csp_5_2","temp_1_6",58
68358,"csp_4_3","temp_1_6",60
68361,"csp_5_2","temp_1_6",60
68365,"csp_6_3","temp_1_6",60
68368,"csp_5_3","temp_1_6",56
68375,"csp_6_8","temp_1_6",60
68384,"csp_5_2","temp_1_6",56
68395,"csp_6_4","temp_1_6",65
68418,"csp_2_1","temp_2_1",57
68420,"csp_4_3","temp_2_1",53
68444,"csp_6_2","temp_1_6",63
68449,"csp_5_6","temp_1_5",65
68453,"csp_5_6","temp_1_6",61
68456,"csp_4_7","temp_1_6",60
68467,"csp_6_3","temp_1_6",55
68474,"csp_4_2","temp_1_6",60
68484,"csp_2_1","temp_2_1",60
68487,"csp_4_2","temp_1_6",60
68496,"csp_6_3","temp_1_6",60
68503,"csp_6_2","temp_1_6",59
68509,"csp_5_2","temp_1_6",60
68515,"csp_4_5","temp_1_5",60
68516,"csp_6_7","temp_1_6",60
68537,"csp_1_1","temp_2_1",60
68546,"csp_2_2","temp_2_1",63
68547,"csp_1_1","temp_2_1",61
68562,"csp_6_2","temp_1_6",54
68564,"csp_2_2","temp_2_1",56
68567,"csp_2_2","temp_2_1",64
68590,"csp_5_6","temp_1_6",60
68593,"csp_6_7","temp_1_6",52
68595,"csp_6_3","temp_1_6",56
68623,"csp_4_6","temp_1_6",65
68641,"csp_4_5","temp_1_6",57
68642,"csp_5_5","temp_1_6",60
68649,"csp_1_1","temp_2_1",60
68653,"csp_5_6","temp_1_6",61
68664,"csp_6_2","temp_1_6",60
68668,"csp_5_4","temp_1_6",60
68671,"csp_6_7","temp_1_6",57
68672,"csp_6_3","temp_1_6",56
68673,"csp_6_3","temp_1_6",60
68678,"csp_4_3","temp_1_6",61
68693,"csp_4_2","temp_1_6",56
68701,"csp_4_8","temp_1_6",62
68718,"csp_4_7","temp_1_6",60
68721,"csp_4_6","temp_1_6",62
68724,"csp_6_7","temp_1_6",60
68732,"csp_6_8","temp_1_6",65
68733,"csp_5_2","temp_1_6",65
68734,"csp_6_5","temp_1_6",60
68750,"csp_6_4","temp_1_5",61
68771,"csp_4_3","temp_1_6",60
68778,"csp_2_1","temp_2_2",56
68781,"csp_5_4","temp_1_6",65
68788,"csp_5_5","temp_1_6",60
68790,"csp_6_8","temp_1_6",60
68797,"csp_4_8","temp_1_6",60
68798,"csp_4_2","temp_1_6",55
68804,"csp_5_2","temp_1_6",60
68811,"csp_4_7","temp_1_6",65
68818,"csp_6_9","temp_1_6",60
68821,"csp_1_1","temp_2_1",60
68833,"csp_6_5","temp_1_6",60
68839,"csp_2_1","temp_2_2",60
68843,"csp_4_6","temp_1_6",60
68845,"csp_4_6","temp_1_6",65
68862,"csp_1_1","temp_2_1",65
68871,"csp_1_2","temp_2_1",60
68874,"csp_5_6","temp_1_6",65
68885,"csp_6_8","temp_1_6",60
68896,"csp_2_1","temp_2_1",60
68900,"csp_5_2","temp_1_3",65
68902,"csp_6_3","temp_1_5",58
68919,"csp_3_8","temp_1_6",62
68923,"csp_4_5","temp_1_6",60
68927,"csp_6_3","temp_1_6",60
68941,"csp_4_3","temp_1_6",60
68943,"csp_2_2","temp_2_2",63
68949,"csp_5_2","temp_1_5",60
68952,"csp_6_8","temp_1_6",65
68965,"csp_5_5","temp_1_6",65
68967,"csp_5_5","temp_1_6",59
68968,"csp_5_2","temp_1_5",60
68978,"csp_3_7","temp_1_6",59
68988,"csp_5_4","temp_1_6",60
68990,"csp_6_3","temp_1_6",65
68992,"csp_4_8","temp_1_6",65
68993,"csp_6_4","temp_1_6",62
68996,"csp_1_3","temp_2_2",59
68999,"csp_6_3","temp_1_6",65
69006,"csp_5_2","temp_1_6",65
69013,"csp_5_2","temp_1_6",60
69014,"csp_4_6","temp_1_6",60
69020,"csp_4_8","temp_1_6",62
69024,"csp_4_5","temp_1_6",62
69026,"csp_5_2","temp_1_6",60
69036,"csp_4_5","temp_1_6",60
69044,"csp_5_4","temp_1_6",60
69048,"csp_5_4","temp_1_6",60
69050,"csp_4_5","temp_1_6",60
69055,"csp_5_4","temp_1_6",60
69071,"csp_2_2","temp_2_1",51
69072,"csp_4_3","temp_2_1",60
69079,"csp_6_9","temp_1_6",60
69109,"csp_4_6","temp_1_6",65
69110,"csp_1_1","temp_2_2",53
69118,"csp_4_7","temp_1_6",56
69124,"csp_6_7","temp_1_6",60
69131,"csp_6_9","temp_1_6",55
69139,"csp_4_2","temp_1_6",61
69146,"csp_6_2","temp_1_6",60
69147,"csp_5_4","temp_1_6",60
69151,"csp_4_7","temp_1_6",60
69161,"csp_4_8","temp_1_6",60
69171,"csp_5_6","temp_1_6",60
69173,"csp_5_4","temp_1_6",55
69182,"csp_6_4","temp_1_6",60
69184,"csp_5_6","temp_1_6",60
69186,"csp_2_3","temp_2_2",60
69210,"csp_5_6","temp_1_6",65
69220,"csp_2_2","temp_2_1",60
69224,"csp_6_8","temp_1_5",60
69229,"csp_3_7","temp_1_6",60
69234,"csp_6_3","temp_1_6",60
69237,"csp_5_6","temp_1_6",60
69238,"csp_4_2","temp_1_6",63
69242,"csp_5_2","temp_1_6",63
69251,"csp_6_2","temp_1_5",60
69254,"csp_4_2","temp_1_6",65
69257,"csp_6_7","temp_1_6",60
69283,"csp_2_1","temp_2_1",65
69284,"csp_6_8","temp_1_6",60
69285,"csp_2_1","temp_2_2",63
69290,"csp_6_3","temp_1_6",64
69291,"csp_1_3","temp_2_2",60
69302,"csp_6_7","temp_1_6",65
69305,"csp_5_6","temp_1_6",56
69321,"csp_6_8","temp_1_5",55
69328,"csp_5_5","temp_1_6",56
69329,"csp_4_3","temp_1_6",60
69342,"csp_5_6","temp_1_6",60
69344,"csp_1_1","temp_2_1",65
69355,"csp_2_1","temp_2_2",60
69364,"csp_5_6","temp_1_6",60
69374,"csp_5_4","temp_1_6",61
69375,"csp_5_6","temp_1_6",60
69379,"csp_6_9","temp_1_5",56
69384,"csp_5_4","temp_1_6",60
69393,"csp_1_1","temp_2_1",61
69399,"csp_4_3","temp_1_6",65
69405,"csp_5_2","temp_1_6",60
69409,"csp_4_6","temp_2_1",60
69412,"csp_4_6","temp_1_6",56
69425,"csp_5_5","temp_1_6",60
69438,"csp_5_4","temp_1_6",60
69439,"csp_5_2","temp_1_6",60
69442,"csp_5_3","temp_1_6",57
69447,"csp_2_1","temp_2_1",58
69449,"csp_1_1","temp_2_1",60
69451,"csp_5_2","temp_1_6",62
69459,"csp_5_2","temp_1_6",65
69463,"csp_5_2","temp_1_6",60
69464,"csp_4_8","temp_1_6",65
69475,"csp_2_2","temp_2_2",60
69494,"csp_4_3","temp_1_6",60
69495,"csp_5_6","temp_1_5",60
69503,"csp_3_7","temp_1_6",60
69510,"csp_5_5","temp_1_6",58
69512,"csp_3_1","temp_2_2",60
69514,"csp_4_3","temp_1_6",68
69531,"csp_6_7","temp_1_6",60
69537,"csp_6_4","temp_1_6",60
69539,"csp_4_7","temp_1_6",61
69540,"csp_2_2","temp_2_1",60
69547,"csp_6_7","temp_1_5",64
69548,"csp_4_6","temp_1_6",60
69551,"csp_5_6","temp_1_6",56
69559,"csp_2_3","temp_2_2",57
69565,"csp_6_5","temp_1_6",60
69575,"csp_5_4","temp_1_6",62
69591,"csp_3_5","temp_2_1",65
69595,"csp_4_7","temp_1_6",60
69618,"csp_1_1","temp_2_1",56
69636,"csp_5_6","temp_1_2",60
69638,"csp_5_5","temp_1_6",60
69640,"csp_4_7","temp_1_6",57
69648,"csp_2_2","temp_2_1",58
69672,"csp_1_2","temp_2_2",59
69673,"csp_6_2","temp_1_6",60
69675,"csp_1_1","temp_2_1",54
69677,"csp_5_5","temp_1_6",65
69700,"csp_6_8","temp_1_6",60
69706,"csp_1_1","temp_2_1",56
69714,"csp_5_6","temp_1_6",65
69725,"csp_5_4","temp_1_6",60
69739,"csp_6_3","temp_1_6",61
69750,"csp_3_3","temp_1_6",60
69753,"csp_4_4","temp_1_6",60
69756,"csp_5_6","temp_1_6",65
69772,"csp_5_2","temp_1_6",60
69787,"csp_5_4","temp_1_6",60
69789,"csp_4_3","temp_2_1",60
69799,"csp_5_4","temp_1_6",60
69807,"csp_6_3","temp_1_6",60
69815,"csp_3_8","temp_1_6",65
69832,"csp_3_3","temp_1_6",64
69835,"csp_3_4","temp_1_6",63
69838,"csp_3_4","temp_1_6",60
69844,"csp_4_6","temp_1_6",60
69847,"csp_2_2","temp_2_2",64
69848,"csp_5_2","temp_1_6",64
69853,"csp_5_5","temp_1_6",52
69857,"csp_6_4","temp_1_6",60
69876,"csp_4_5","temp_1_6",60
69882,"csp_6_8","temp_1_6",58
69883,"csp_5_6","temp_1_6",63
69887,"csp_5_2","temp_1_6",65
69889,"csp_5_4","temp_1_6",63
69898,"csp_4_6","temp_1_6",60
69899,"csp_2_1","temp_2_2",66
69921,"csp_6_7","temp_1_6",60
69922,"csp_6_8","temp_1_6",60
69925,"csp_5_2","temp_1_6",62
69928,"csp_4_3","temp_1_6",60
69931,"csp_1_3","temp_2_2",60
69937,"csp_3_1","temp_2_1",57
69938,"csp_3_7","temp_1_6",56
69952,"csp_4_7","temp_1_6",60
69955,"csp_4_7","temp_2_1",60
69958,"csp_3_3","temp_1_6",63
69964,"csp_2_2","temp_2_1",60
69976,"csp_5_3","temp_1_6",60
69989,"csp_4_5","temp_1_5",61
70000,"csp_3_3","temp_1_6",60
70004,"csp_5_5","temp_1_6",60
70007,"csp_6_2","temp_1_6",60
70020,"csp_6_8","temp_1_6",55
70021,"csp_1_1","temp_2_1",59
70022,"csp_2_2","temp_2_1",58
70026,"csp_6_3","temp_1_6",62
70028,"csp_6_8","temp_1_6",59
70030,"csp_6_5","temp_1_6",60
70031,"csp_4_6","temp_1_6",64
70043,"csp_5_6","temp_1_6",60
70047,"csp_6_2","temp_1_6",58
70052,"csp_5_4","temp_1_6",65
70055,"csp_5_6","temp_1_6",60
70072,"csp_2_1","temp_2_1",60
70080,"csp_6_3","temp_1_6",62
70109,"csp_1_1","temp_2_2",60
70122,"csp_4_6","temp_1_6",60
70123,"csp_5_2","temp_1_5",60
70132,"csp_5_6","temp_1_6",62
70136,"csp_1_1","temp_2_1",58
70139,"csp_3_1","temp_2_2",60
70143,"csp_4_7","temp_1_6",63
70165,"csp_6_3","temp_1_6",60
70166,"csp_3_7","temp_1_6",60
70188,"csp_4_6","temp_1_6",65
70192,"csp_6_4","temp_1_6",65
70199,"csp_6_8","temp_1_6",59
70213,"csp_4_3","temp_2_1",60
70216,"csp_6_4","temp_1_6",56
70223,"csp_6_7","temp_1_6",60
70226,"csp_4_6","temp_1_6",63
70235,"csp_6_2","temp_1_6",65
70247,"csp_6_7","temp_1_6",60
70255,"csp_6_4","temp_1_6",60
70261,"csp_5_2","temp_1_6",63
70284,"csp_3_8","temp_1_6",60
70287,"csp_4_6","temp_1_6",60
70299,"csp_4_3","temp_1_6",60
70334,"csp_3_4","temp_1_6",64
70336,"csp_5_6","temp_1_6",60
70366,"csp_6_2","temp_1_6",61
70382,"csp_5_2","temp_1_6",60
70387,"csp_3_5","temp_1_6",60
70390,"csp_5_2","temp_1_6",58
70394,"csp_5_4","temp_1_6",65
70402,"csp_2_1","temp_2_1",65
70421,"csp_6_4","temp_1_6",56
70429,"csp_6_3","temp_1_6",56
70434,"csp_6_2","temp_1_6",60
70435,"csp_6_7","temp_1_6",65
70475,"csp_5_2","temp_1_6",60
70476,"csp_5_6","temp_1_6",60
70479,"csp_6_8","temp_1_6",60
70483,"csp_6_7","temp_1_5",38
70523,"csp_6_7","temp_1_6",60
70539,"csp_5_2","temp_1_6",54
70543,"csp_4_3","temp_2_2",60
70546,"csp_6_2","temp_1_6",60
70549,"csp_6_7","temp_1_6",60
70550,"csp_5_2","temp_1_6",65
70558,"csp_2_3","temp_2_2",55
70562,"csp_5_2","temp_1_6",56
70572,"csp_4_5","temp_1_6",60
70579,"csp_6_3","temp_1_6",58
70593,"csp_5_6","temp_1_6",60
70603,"csp_3_4","temp_1_6",62
70605,"csp_5_2","temp_1_6",58
70612,"csp_6_2","temp_1_6",60
70613,"csp_5_6","temp_1_6",60
70623,"csp_4_7","temp_1_6",60
70642,"csp_5_5","temp_1_6",53
70652,"csp_3_8","temp_1_6",55
70659,"csp_5_2","temp_1_6",60
70669,"csp_4_3","temp_1_6",60
70684,"csp_5_6","temp_1_6",65
70689,"csp_4_6","temp_1_6",60
70719,"csp_3_7","temp_1_6",55
70734,"csp_3_8","temp_1_6",62
70735,"csp_3_3","temp_1_6",58
70737,"csp_6_4","temp_1_6",60
70747,"csp_5_6","temp_1_6",65
70749,"csp_5_2","temp_1_6",61
70750,"csp_6_8","temp_1_6",60
70758,"csp_3_3","temp_1_6",60
70778,"csp_3_7","temp_1_6",60
70795,"csp_4_8","temp_1_6",60
70815,"csp_5_2","temp_1_5",60
70821,"csp_5_6","temp_1_6",61
70824,"csp_6_7","temp_1_6",65
70835,"csp_6_7","temp_1_6",65
70839,"csp_4_3","temp_2_1",65
70883,"csp_5_6","temp_1_6",60
70885,"csp_4_5","temp_1_6",60
70888,"csp_2_1","temp_2_1",62
70889,"csp_1_1","temp_2_1",60
70904,"csp_3_7","temp_1_6",64
70905,"csp_6_7","temp_1_6",57
70907,"csp_6_3","temp_1_6",60
70908,"csp_5_5","temp_1_6",61
70914,"csp_4_2","temp_1_6",65
70923,"csp_4_3","temp_1_6",60
70938,"csp_6_2","temp_1_6",59
70943,"csp_5_4","temp_1_6",60
70946,"csp_5_6","temp_1_6",65
70957,"csp_5_2","temp_1_6",60
70960,"csp_5_2","temp_1_3",65
70978,"csp_6_2","temp_1_6",60
70982,"csp_4_3","temp_2_1",60
70990,"csp_2_2","temp_2_2",58
70998,"csp_4_6","temp_1_6",57
71004,"csp_3_7","temp_1_6",63
71006,"csp_1_3","temp_2_2",57
71027,"csp_4_8","temp_1_6",60
71035,"csp_5_2","temp_1_6",60
71044,"csp_5_4","temp_1_6",60
71052,"csp_5_6","temp_1_5",56
71062,"csp_4_7","temp_1_6",60
71066,"csp_5_6","temp_1_6",60
71082,"csp_6_2","temp_1_6",56
71085,"csp_2_1","temp_2_2",65
71087,"csp_4_3","temp_1_6",60
71089,"csp_2_2","temp_2_1",59
71090,"csp_4_6","temp_1_6",60
71105,"csp_6_7","temp_1_6",60
71106,"csp_6_7","temp_1_6",60
71109,"csp_5_4","temp_1_6",57
71114,"csp_1_3","temp_2_2",58
71121,"csp_2_3","temp_2_2",60
71132,"csp_4_6","temp_1_6",60
71138,"csp_6_2","temp_1_6",64
71141,"csp_5_6","temp_1_5",60
71149,"csp_1_1","temp_2_1",60
71160,"csp_5_6","temp_1_6",64
71197,"csp_4_6","temp_2_1",60
71215,"csp_2_2","temp_2_2",60
71221,"csp_6_2","temp_1_6",64
71222,"csp_6_3","temp_1_6",61
71243,"csp_1_2","temp_2_1",59
71245,"csp_4_5","temp_1_6",60
71256,"csp_2_2","temp_2_1",60
71264,"csp_6_9","temp_1_6",58
71273,"csp_6_3","temp_1_6",63
71274,"csp_6_2","temp_1_6",61
71276,"csp_1_1","temp_2_2",60
71281,"csp_5_2","temp_1_6",64
71283,"csp_5_4","temp_1_6",60
71284,"csp_4_2","temp_2_1",60
71285,"csp_5_6","temp_1_6",60
71293,"csp_3_8","temp_1_6",60
71380,"csp_4_6","temp_1_6",52
71388,"csp_6_9","temp_1_5",64
71398,"csp_3_7","temp_1_6",64
71419,"csp_5_4","temp_1_6",65
71431,"csp_6_2","temp_1_6",60
71447,"csp_4_7","temp_1_6",60
71450,"csp_4_3","temp_1_6",58
71461,"csp_6_2","temp_1_6",65
71469,"csp_3_1","temp_2_2",60
71470,"csp_2_1","temp_2_1",60
71471,"csp_3_4","temp_1_6",60
71480,"csp_5_2","temp_1_6",65
71505,"csp_5_2","temp_1_6",60
71508,"csp_5_6","temp_1_6",62
71509,"csp_4_2","temp_1_6",60
71518,"csp_3_4","temp_1_6",60
71521,"csp_5_3","temp_1_6",62
71534,"csp_5_6","temp_1_6",60
71542,"csp_5_3","temp_1_6",60
71543,"csp_3_8","temp_1_6",60
71558,"csp_5_4","temp_1_6",52
71572,"csp_6_2","temp_1_6",59
71573,"csp_2_2","temp_2_1",60
71593,"csp_2_2","temp_2_1",63
71594,"csp_3_8","temp_1_6",61
71608,"csp_6_3","temp_1_6",56
71610,"csp_3_7","temp_1_6",63
71623,"csp_5_4","temp_1_5",60
71627,"csp_2_2","temp_2_1",60
71637,"csp_2_2","temp_2_1",60
71650,"csp_6_8","temp_1_6",60
71665,"csp_6_7","temp_1_5",60
71701,"csp_4_5","temp_1_6",60
71702,"csp_3_1","temp_2_1",54
71733,"csp_3_4","temp_1_6",65
71737,"csp_3_8","temp_1_6",65
71739,"csp_3_7","temp_1_6",65
71742,"csp_5_4","temp_1_6",58
71759,"csp_6_2","temp_1_6",62
71763,"csp_3_4","temp_1_6",60
71780,"csp_6_7","temp_1_6",60
71795,"csp_3_8","temp_1_6",60
71817,"csp_3_1","temp_2_2",59
71821,"csp_3_4","temp_1_6",60
71835,"csp_6_8","temp_1_6",55
71849,"csp_3_1","temp_2_2",65
71851,"csp_5_2","temp_1_6",65
71878,"csp_3_1","temp_2_2",58
71882,"csp_3_7","temp_1_6",61
71897,"csp_4_2","temp_1_6",63
71907,"csp_3_7","temp_1_6",60
71927,"csp_4_7","temp_1_6",60
71938,"csp_4_8","temp_1_6",60
71947,"csp_6_8","temp_1_6",65
71956,"csp_5_2","temp_1_6",55
71957,"csp_4_6","temp_1_6",60
71965,"csp_6_8","temp_1_6",60
71976,"csp_3_8","temp_1_6",63
71987,"csp_4_2","temp_1_6",65
71988,"csp_3_4","temp_1_6",60
72000,"csp_4_3","temp_2_2",56
72006,"csp_6_3","temp_1_6",65
72011,"csp_4_6","temp_2_1",49
72016,"csp_6_3","temp_1_6",60
72018,"csp_3_1","temp_2_1",65
72023,"csp_3_7","temp_1_6",63
72033,"csp_3_4","temp_1_6",63
72044,"csp_6_2","temp_1_6",57
72049,"csp_6_5","temp_1_6",60
72073,"csp_4_2","temp_1_6",62
72080,"csp_3_4","temp_1_5",57
72090,"csp_2_2","temp_2_2",60
72094,"csp_3_4","temp_1_6",56
72100,"csp_4_3","temp_1_6",60
72113,"csp_4_6","temp_1_6",60
72117,"csp_4_7","temp_1_6",59
72119,"csp_5_5","temp_1_6",65
72142,"csp_5_2","temp_1_6",60
72148,"csp_3_4","temp_1_6",60
72153,"csp_4_6","temp_1_6",60
72155,"csp_4_2","temp_1_6",60
72168,"csp_3_7","temp_1_6",60
72173,"csp_6_8","temp_1_6",56
72183,"csp_3_3","temp_1_6",57
72184,"csp_3_8","temp_1_6",58
72187,"csp_5_5","temp_1_6",55
72188,"csp_5_6","temp_1_6",52
72191,"csp_4_6","temp_1_6",60
72204,"csp_3_7","temp_1_5",52
72209,"csp_2_2","temp_2_1",60
72218,"csp_3_3","temp_1_6",60
72220,"csp_5_5","temp_1_6",60
72249,"csp_2_1","temp_2_1",61
72255,"csp_6_3","temp_1_6",60
72258,"csp_5_6","temp_1_6",65
72259,"csp_5_2","temp_1_6",60
72308,"csp_3_8","temp_1_6",58
72312,"csp_5_2","temp_1_6",60
72313,"csp_3_7","temp_1_6",60
72319,"csp_6_3","temp_1_6",65
72332,"csp_6_7","temp_1_5",60
72333,"csp_4_2","temp_1_6",60
72352,"csp_5_6","temp_1_6",55
72366,"csp_4_5","temp_1_6",65
72392,"csp_4_2","temp_1_6",58
72408,"csp_2_2","temp_2_1",65
72423,"csp_6_2","temp_1_6",60
72439,"csp_3_3","temp_1_6",60
72442,"csp_5_4","temp_1_6",60
72452,"csp_4_6","temp_1_6",60
72462,"csp_2_2","temp_2_3",60
72472,"csp_4_5","temp_1_6",54
72476,"csp_2_1","temp_2_2",58
72478,"csp_2_1","temp_2_1",60
72490,"csp_6_8","temp_1_3",60
72494,"csp_5_5","temp_1_6",60
72499,"csp_3_5","temp_2_2",58
72507,"csp_5_6","temp_1_6",60
72557,"csp_4_2","temp_1_6",58
72561,"csp_2_1","temp_2_1",63
72564,"csp_5_6","temp_1_6",56
72573,"csp_4_2","temp_1_6",60
72582,"csp_6_7","temp_1_5",55
72609,"csp_5_2","temp_1_6",65
72612,"csp_3_7","temp_1_6",65
72614,"csp_3_3","temp_1_6",60
72629,"csp_3_7","temp_1_6",63
72640,"csp_6_7","temp_1_6",60
72644,"csp_4_2","temp_1_6",60
72662,"csp_3_8","temp_1_6",60
72672,"csp_3_7","temp_1_6",57
72676,"csp_5_2","temp_1_6",65
72698,"csp_6_8","temp_1_6",60
72718,"csp_3_1","temp_2_1",55
72727,"csp_4_5","temp_1_6",60
72731,"csp_3_4","temp_1_6",61
72738,"csp_4_2","temp_1_5",65
72751,"csp_2_3","temp_2_2",58
72775,"csp_5_6","temp_1_6",59
72781,"csp_4_8","temp_1_6",63
72782,"csp_4_7","temp_1_6",63
72809,"csp_3_8","temp_1_6",60
72827,"csp_4_6","temp_1_5",63
72847,"csp_5_6","temp_1_6",60
72859,"csp_4_8","temp_1_6",61
72866,"csp_6_2","temp_1_6",60
72873,"csp_5_4","temp_1_6",60
72874,"csp_5_5","temp_1_3",56
72880,"csp_3_8","temp_1_6",64
72883,"csp_3_4","temp_1_6",65
72901,"csp_4_2","temp_1_6",65
72915,"csp_3_7","temp_1_6",56
72920,"csp_4_5","temp_1_6",65
72921,"csp_4_2","temp_1_6",60
72928,"csp_5_6","temp_1_6",56
72933,"csp_3_4","temp_1_6",60
72936,"csp_2_1","temp_2_1",60
72952,"csp_5_4","temp_1_6",60
72974,"csp_3_7","temp_1_6",61
72990,"csp_3_4","temp_1_6",62
73008,"csp_4_3","temp_1_6",59
73012,"csp_6_7","temp_1_6",55
73017,"csp_3_4","temp_1_6",60
73033,"csp_3_4","temp_1_6",60
73039,"csp_3_3","temp_1_6",60
73040,"csp_3_7","temp_1_6",60
73068,"csp_5_6","temp_1_5",60
73099,"csp_5_2","temp_1_6",60
73119,"csp_6_3","temp_1_6",60
73132,"csp_3_1","temp_2_2",58
73138,"csp_5_2","temp_1_6",60
73149,"csp_5_4","temp_1_6",60
73151,"csp_3_4","temp_1_6",60
73181,"csp_4_6","temp_2_2",56
73223,"csp_3_7","temp_1_6",60
73239,"csp_4_3","temp_1_6",60
73260,"csp_5_4","temp_1_5",60
73281,"csp_3_8","temp_1_6",60
73282,"csp_3_8","temp_1_6",60
73290,"csp_3_7","temp_1_6",56
73300,"csp_3_7","temp_1_6",60
73314,"csp_2_2","temp_2_1",65
73359,"csp_5_2","temp_1_6",60
73372,"csp_4_5","temp_1_6",65
73379,"csp_5_6","temp_1_6",60
73384,"csp_5_6","temp_1_6",60
73391,"csp_3_7","temp_1_6",60
73406,"csp_2_2","temp_2_1",60
73431,"csp_4_3","temp_1_6",63
73455,"csp_4_6","temp_1_6",52
73459,"csp_2_1","temp_2_3",60
73469,"csp_5_6","temp_1_6",60
73477,"csp_5_6","temp_1_6",60
73492,"csp_3_8","temp_1_6",60
73495,"csp_6_5","temp_1_6",57
73505,"csp_3_4","temp_1_6",55
73506,"csp_4_2","temp_1_5",54
73507,"csp_3_8","temp_1_6",64
73513,"csp_4_8","temp_1_6",55
73523,"csp_3_7","temp_1_6",60
73531,"csp_5_6","temp_1_6",57
73535,"csp_4_2","temp_1_6",58
73539,"csp_3_5","temp_1_6",60
73542,"csp_5_5","temp_1_6",58
73564,"csp_5_6","temp_1_6",56
73569,"csp_5_6","temp_1_6",62
73575,"csp_2_2","temp_2_3",59
73613,"csp_3_7","temp_1_6",61
73615,"csp_3_1","temp_2_2",61
73620,"csp_4_6","temp_1_6",60
73621,"csp_3_4","temp_1_6",60
73643,"csp_6_5","temp_1_6",56
73644,"csp_3_8","temp_1_6",60
73666,"csp_4_8","temp_1_6",60
73699,"csp_5_2","temp_1_6",65
73725,"csp_5_6","temp_1_6",60
73735,"csp_2_2","temp_2_1",60
73770,"csp_3_5","temp_2_2",62
73791,"csp_4_5","temp_1_6",55
73793,"csp_2_1","temp_2_1",57
73796,"csp_4_5","temp_1_6",63
73860,"csp_5_4","temp_1_5",54
73864,"csp_3_3","temp_1_6",60
73881,"csp_2_1","temp_2_1",60
73885,"csp_6_4","temp_1_6",60
73899,"csp_3_7","temp_1_6",60
73906,"csp_3_8","temp_1_6",55
73919,"csp_3_5","temp_1_6",60
73923,"csp_5_6","temp_1_5",60
73927,"csp_6_5","temp_1_2",60
73932,"csp_3_7","temp_1_6",65
73937,"csp_5_6","temp_1_6",60
73956,"csp_3_3","temp_1_6",60
73967,"csp_4_7","temp_1_6",64
73970,"csp_3_8","temp_1_6",60
73972,"csp_3_7","temp_1_6",60
73986,"csp_5_6","temp_1_6",62
73989,"csp_4_5","temp_1_6",65
74007,"csp_5_6","temp_1_6",60
74025,"csp_4_2","temp_1_6",65
74035,"csp_4_5","temp_1_6",65
74036,"csp_3_3","temp_1_6",60
74058,"csp_3_7","temp_1_6",60
74060,"csp_4_2","temp_1_6",60
74065,"csp_3_7","temp_1_6",63
74071,"csp_4_6","temp_1_6",60
74072,"csp_6_5","temp_1_6",60
74074,"csp_5_6","temp_1_6",65
74075,"csp_4_6","temp_1_6",65
74078,"csp_5_4","temp_1_5",60
74081,"csp_4_8","temp_1_6",59
74094,"csp_5_6","temp_1_6",65
74098,"csp_5_2","temp_1_3",60
74101,"csp_5_3","temp_1_6",62
74104,"csp_3_3","temp_1_6",58
74108,"csp_4_6","temp_1_6",60
74111,"csp_5_2","temp_1_6",65
74130,"csp_4_6","temp_1_6",60
74146,"csp_3_3","temp_1_6",61
74147,"csp_3_3","temp_1_6",56
74169,"csp_5_2","temp_1_6",64
74181,"csp_5_2","temp_1_3",60
74182,"csp_3_3","temp_1_6",59
74210,"csp_5_4","temp_1_6",60
74220,"csp_6_7","temp_1_6",64
74223,"csp_4_3","temp_2_1",65
74240,"csp_4_7","temp_1_6",50
74246,"csp_5_4","temp_1_6",65
74249,"csp_3_1","temp_2_2",60
74252,"csp_4_6","temp_1_6",61
74253,"csp_6_7","temp_1_6",60
74277,"csp_3_3","temp_1_6",60
74284,"csp_4_2","temp_1_6",53
74297,"csp_3_4","temp_1_6",60
74305,"csp_4_8","temp_1_6",65
74308,"csp_4_8","temp_1_6",64
74316,"csp_4_6","temp_1_6",62
74319,"csp_6_8","temp_1_6",60
74327,"csp_4_5","temp_1_6",60
74339,"csp_5_6","temp_1_6",65
74354,"csp_3_8","temp_1_6",60
74370,"csp_4_5","temp_1_6",60
74387,"csp_3_7","temp_1_6",65
74406,"csp_4_7","temp_1_6",65
74413,"csp_3_7","temp_1_6",57
74441,"csp_4_7","temp_1_6",61
74442,"csp_3_4","temp_1_6",58
74443,"csp_5_4","temp_1_6",60
74444,"csp_3_1","temp_2_2",60
74448,"csp_5_2","temp_1_6",60
74456,"csp_4_2","temp_1_6",65
74460,"csp_5_4","temp_1_6",60
74467,"csp_5_6","temp_1_6",65
74498,"csp_5_6","temp_1_6",57
74499,"csp_5_2","temp_1_6",54
74513,"csp_4_3","temp_1_6",59
74529,"csp_3_7","temp_1_6",55
74566,"csp_2_2","temp_2_2",66
74574,"csp_2_1","temp_2_1",60
74577,"csp_3_5","temp_1_5",65
74578,"csp_5_2","temp_1_6",60
74598,"csp_5_3","temp_1_6",62
74600,"csp_4_3","temp_1_6",60
74615,"csp_5_6","temp_1_6",65
74634,"csp_6_3","temp_1_6",65
