Unique_id,COMPANY_CATEGORY,JOB_CONDITION,activity_sector,Job_category,working_hours,EMPLOYEE_COUNT,Remuneration,job_desc,Job_dep,Contract_type
86234,"ct_9","C","HZ","O",1924,"tr_4",23603,"641a","85","CDI"
86237,"ct_9","C","GZ","O",1820,"tr_5",39298,"462b","85","CDI"
86244,"ct_7","N","QB","O",1879,"tr_1",5254,"563a","85","CDI"
86246,"ct_9","C","CK","O",1675,"tr_5",16248,"653a","85","CDI"
86251,"ct_9","C","CL","O",1764,"tr_5",23716,"676c","85","CDI"
86256,"ct_9","C","CA","O",1657,"tr_5",15382,"674c","85","CDI"
86257,"ct_8","P","IZ","O",426,"tr_2",2515,"525a","85","CDI"
86262,"ct_9","C","IZ","O",1047,"tr_1",21220,"561e","85","CDI"
86268,"ct_9","C","FZ","A",1694,"tr_6",15030,"461f","93","APP"
86273,"ct_9","C","JA","O",2028,"tr_3",30918,"478c","44","CDI"
86276,"ct_8","C","QB","O",1800,"tr_4",23815,"526a","44","CDI"
86284,"ct_9","N","NZ","O",1719,"tr_1",19172,"673c","85","TTP"
86288,"ct_9","C","FZ","O",1620,"tr_4",19786,"671c","85","CDI"
86311,"ct_9","C","MA","O",1809,"tr_1",19711,"342g","85","CDI"
86313,NA,"C","NZ","O",217,"tr_1",2351,"554e","85","CDI"
86314,"ct_8","C","PZ","O",1820,"tr_4",25322,"341a","85","CDI"
86317,"ct_9","C","CL","O",1427,"tr_6",19586,"625c","85","CDI"
86322,"ct_9","C","CL","O",1753,"tr_2",15604,"673c","85","CDI"
86324,"ct_9","P","CA","O",1263,"tr_6",19794,"674c","85","CDI"
86326,"ct_9","C","FZ","O",1700,"tr_5",16304,"621d","85","CDI"
86328,"ct_9","C","NZ","O",1880,"tr_3",16986,"534a","85","CDI"
86330,"ct_9","C","IZ","O",1468,"tr_2",18091,"468a","85","CDI"
86336,"ct_9","C","RZ","O",1521,"tr_6",14441,"684a","85","TOA"
86344,"ct_9","C","GZ","O",1366,"tr_1",24152,"384a","59","CDI"
86363,"ct_9","C","CJ","O",1860,"tr_6",22712,"674d","85","CDI"
86375,"ct_9","C","GZ","O",1627,"tr_5",10279,"551a","85","CDI"
86377,"ct_9","C","CG","O",836,"tr_3",24120,"477a","85","CDI"
86386,"ct_8","C","QB","O",1823,"tr_3",21368,"525d","85","CDI"
86397,"ct_8","C","QB","O",1820,"tr_3",9809,"526d","44","CDI"
86398,"ct_9","C","FZ","O",1690,"tr_3",21311,"632d","85","CDI"
86401,"ct_9","C","FZ","O",1820,"tr_4",22512,"481b","85","CDI"
86403,"ct_9","C","FZ","O",1694,"tr_4",49951,"382a","85","CDI"
86411,"ct_9","N","CH","O",1588,"tr_1",36780,"474b","49","CDI"
86416,"ct_9","C","HZ","O",1553,"tr_1",14244,"643a","85","CDI"
86423,"ct_3","C","QB","O",299,"tr_3",3333,"525d","85","CDD"
86430,"ct_9","C","HZ","O",1535,"tr_1",58380,"389a","85","CDI"
86435,"ct_8","P","PZ","O",1231,"tr_3",12036,"525b","85","CDI"
86442,"ct_9","C","CH","O",1581,"tr_5",23659,"477b","85","CDI"
86452,"ct_9","C","AZ","O",1755,"tr_0",26647,"692a","85","CDI"
86467,"ct_9","C","HZ","O",2178,"tr_1",22262,"641a","85","CDI"
86469,"ct_9","C","HZ","O",1820,"tr_1",68896,"477a","44","CDI"
86473,"ct_8","P","QB","O",1519,"tr_2",17140,"526a","85","CDI"
86474,"ct_9","P","IZ","O",637,"tr_1",6995,"561d","79","TOA"
86490,"ct_9","C","CA","O",2063,"tr_6",27765,"628a","85","CDI"
86498,"ct_9","C","QB","O",419,"tr_3",8683,"525d","85","CDI"
86500,"ct_8","C","QB","O",1150,"tr_2",13309,"435b","85","CDI"
86501,"ct_8","C","RZ","A",1119,"tr_1",5287,"543h","85","APP"
86502,"ct_9","C","DZ","A",1176,"tr_6",10989,"477b","13","APP"
86508,"ct_9","C","CA","O",1820,"tr_6",160094,"387a","53","CDI"
86517,"ct_9","C","GZ","O",1638,"tr_1",16258,"433d","85","CDI"
86527,"ct_8","P","RZ","O",122,"tr_5",3646,"435b","85","CDI"
86532,"ct_9","C","CA","O",1597,"tr_3",18948,"636c","85","CDI"
86543,"ct_9","P","CL","O",1033,"tr_5",15411,"675b","85","CDI"
86544,"ct_8","C","QB","O",1820,"tr_3",17191,"525d","85","CDI"
86547,"ct_9","C","MC","O",304,"tr_4",2068,"562a","68","AUT"
86555,"ct_8","C","QB","O",1834,"tr_5",8169,"676e","85","AUT"
86561,"ct_8","P","GZ","O",1306,"tr_1",16785,"433b","85","CDI"
86572,"ct_9","P","GZ","O",621,"tr_1",5169,"554b","85","CDI"
86574,"ct_9","C","CL","O",1967,"tr_5",33893,"464a","85","CDI"
86579,"ct_9","P","HZ","O",1274,"tr_3",14144,"451a","85","CDI"
86587,"ct_9","C","NZ","O",1711,"tr_1",16377,"463b","44","CDI"
86595,"ct_9","C","MA","O",1501,"tr_2",15842,"643a","85","CDI"
86596,"ct_8","P","PZ","O",1611,"tr_0",14298,"525a","85","CDI"
86605,"ct_8","P","HZ","O",907,"tr_1",10594,"546e","85","CDI"
86606,"ct_9","C","CA","O",1822,"tr_3",16988,"625f","85","CDI"
86613,"ct_9","C","FZ","O",1693,"tr_2",17181,"632j","85","CDI"
86618,"ct_9","C","GZ","O",1190,"tr_1",22179,"463b","85","CDI"
86620,"ct_9","C","FZ","O",1820,"tr_1",26881,"632a","85","CDI"
86622,"ct_6","P","GZ","O",1762,"tr_1",24146,"433d","85","CDI"
86628,"ct_9","C","CH","O",1429,"tr_5",17513,"634b","85","CDI"
86629,"ct_9","C","RZ","O",1249,"tr_1",15629,"691e","85","CDI"
86636,"ct_8","P","RZ","O",122,"tr_5",3146,"435b","85","CDI"
86642,"ct_8","P","PZ","O",1161,"tr_3",8710,"525b","85","CDI"
86643,"ct_9","C","CA","O",1944,"tr_5",21942,"625g","85","CDI"
86661,"ct_8","C","QB","O",1800,"tr_4",22733,"526a","44","CDI"
86662,"ct_9","C","CG","O",1551,"tr_5",26440,"466c","35","CDI"
86665,"ct_9","C","GZ","O",1965,"tr_6",26631,"653a","85","CDI"
86672,"ct_8","C","QB","O",1728,"tr_2",16713,"525d","85","CDI"
86673,"ct_9","C","GZ","O",1627,"tr_3",18206,"554b","85","CDI"
86686,"ct_9","C","CB","O",1901,"tr_5",31231,"627c","85","CDI"
86694,"ct_3","C","QA","O",1820,"tr_6",33497,"451h","85","CDI"
86695,"ct_8","P","QB","O",1416,"tr_2",12788,"563b","85","CDI"
86696,"ct_9","C","QB","O",1580,"tr_1",10229,"526c","85","CDI"
86714,"ct_8","P","PZ","O",1273,"tr_2",19507,"542a","85","CDI"
86715,"ct_8","C","PZ","O",642,"tr_1",5136,"525a","85","CDI"
86718,"ct_9","C","GZ","O",1950,"tr_5",23810,"534a","85","CDI"
86719,"ct_9","P","GZ","O",586,"tr_2",5382,"554b","85","CDI"
86725,"ct_6","P","QA","O",1248,"tr_1",14307,"542a","85","CDI"
86728,"ct_8","P","QB","O",388,"tr_6",3726,"526d","79","CDI"
86731,"ct_9","P","CL","O",1651,"tr_6",13175,"526a","85","CDI"
86740,"ct_8","C","PZ","O",1820,"tr_4",34070,"341a","85","CDI"
86747,"ct_9","C","NZ","O",2044,"tr_6",30391,"465a","49","CDI"
86755,"ct_9","C","CF","O",1901,"tr_6",37309,"463d","74","CDI"
86757,"ct_9","C","CC","O",2030,"tr_5",26716,"676e","44","CDI"
86762,NA,"C","NZ","O",125,"tr_6",1308,"674c","85","CDI"
86765,"ct_9","C","FZ","O",1813,"tr_2",20170,"654b","85","CDI"
86775,"ct_8","C","QB","O",1749,"tr_4",19334,"526d","85","CDI"
86776,"ct_9","C","LZ","O",1446,"tr_3",19105,"542a","85","CDI"
86781,"ct_9","C","IZ","O",1495,"tr_1",15782,"561b","85","CDI"
86784,"ct_8","C","RZ","O",1554,"tr_1",17801,"424a","44","CDI"
86789,"ct_9","C","CA","O",1915,"tr_3",20654,"653a","85","CDI"
86791,"ct_9","C","HZ","O",2443,"tr_0",26400,"643a","85","CDI"
86793,"ct_9","C","NZ","O",1974,"tr_2",24042,"543b","85","CDI"
86801,"ct_9","C","GZ","O",1443,"tr_4",15623,"676c","85","CDI"
86804,"ct_9","C","NZ","O",1648,"tr_2",12283,"684a","85","CDI"
86805,"ct_9","C","CE","O",878,"tr_4",14690,"625b","85","CDI"
86815,"ct_9","C","FZ","A",1554,"tr_5",10563,"681b","85","APP"
86816,"ct_8","C","KZ","O",1813,"tr_3",18222,"461b","85","CDI"
86818,"ct_9","P","NZ","O",754,"tr_2",7484,"563c","85","CDI"
86821,"ct_9","C","QA","O",1525,"tr_2",26576,"432d","85","CDI"
86828,"ct_8","C","PZ","O",1904,"tr_1",32334,"421b","85","CDI"
86829,"ct_8","C","PZ","O",1820,"tr_2",27369,"421b","85","CDI"
86841,"ct_2","C","OZ","A",611,"tr_5",1787,"524c","85","APP"
86851,"ct_9","P","SZ","O",1536,"tr_1",10165,"685a","85","CDI"
86872,"ct_9","C","CH","O",1513,"tr_3",18494,"623f","85","CDI"
86875,"ct_8","C","PZ","O",1994,"tr_3",18037,"525b","85","CDI"
86877,"ct_1","P","OZ","O",1334,"tr_4",31240,"373b","85","CDI"
86878,"ct_8","P","QA","O",1344,"tr_4",13172,"526d","85","CDI"
86879,"ct_8","P","PZ","O",565,"tr_1",5529,"543b","85","CDI"
86882,"ct_9","C","CH","O",1820,"tr_5",73444,"384c","85","CDI"
86883,"ct_9","C","FZ","O",1654,"tr_3",23445,"621b","85","CDI"
86885,"ct_9","C","CK","O",2070,"tr_4",29841,"474a","85","CDI"
86889,"ct_9","P","CB","O",861,"tr_4",7453,"627b","85","CDI"
86890,"ct_9","C","MA","O",1449,"tr_1",17310,"461b","85","CDI"
86895,"ct_9","C","GZ","O",1564,"tr_3",21605,"623f","85","CDI"
86901,"ct_9","C","GZ","O",1354,"tr_1",10113,"562a","85","CDI"
86905,"ct_6","P","AZ","O",1818,"tr_1",28571,"692a","85","CDI"
86908,"ct_8","P","PZ","O",971,"tr_3",8102,"525b","85","CDI"
86912,"ct_9","C","KZ","O",1775,"tr_2",70416,"382a","17","CDI"
86913,"ct_9","C","NZ","O",671,"tr_1",4505,"674c","85","TTP"
86921,"ct_9","P","CA","O",1237,"tr_6",17424,"674c","85","CDI"
86923,"ct_8","P","QB","O",1300,"tr_5",14802,"525d","85","CDD"
86935,"ct_7","N","QB","O",1163,"tr_1",13688,"563b","85","CDI"
86939,"ct_9","C","IZ","O",1190,"tr_1",12106,"636d","85","CDI"
86942,"ct_9","C","GZ","O",1879,"tr_2",53111,"374d","77","CDI"
86957,"ct_9","C","CA","O",1417,"tr_2",32739,"463c","57","CDI"
86974,"ct_9","C","MA","O",1570,"tr_1",25296,"472a","85","CDI"
86982,"ct_9","P","SZ","O",1156,"tr_1",11991,"562b","85","CDI"
86985,"ct_8","C","QB","O",1183,"tr_3",5463,"685a","85","AUT"
86989,"ct_7","N","QB","O",3000,"tr_1",18073,"563a",NA,"CDI"
86995,"ct_9","C","NZ","O",1790,"tr_5",20206,"684a","85","CDI"
87002,"ct_9","C","QB","O",1566,"tr_4",21854,"526a","85","CDI"
87007,"ct_9","C","PZ","O",1693,"tr_2",19978,"423b","85","CDI"
87008,"ct_9","C","HZ","O",1820,"tr_4",28399,"486b","85","CDI"
87012,"ct_9","C","NZ","O",693,"tr_1",7432,"473a","37","TTP"
87024,"ct_9","C","CG","O",1646,"tr_6",25517,"674a","37","CDI"
87026,"ct_9","C","HZ","O",2200,"tr_1",21264,"641a","79","CDI"
87034,"ct_9","C","FZ","O",1687,"tr_1",16644,"632j","86","CDI"
87036,"ct_9","C","FZ","O",336,"tr_5",16055,"671c","95","CDI"
87038,"ct_9","C","FZ","O",336,"tr_5",16063,"671c","95","CDI"
87042,"ct_9","C","CH","O",1954,"tr_3",23437,"623g","86","CDI"
87044,"ct_9","C","IZ","O",733,"tr_2",6685,"561c","86","CDI"
87065,"ct_9","C","GZ","O",1499,"tr_1",13039,"554b","79","CDI"
87080,"ct_9","C","CH","O",1843,"tr_4",21717,"461e","36","CDI"
87083,"ct_9","P","GZ","O",717,"tr_1",10923,"373d","86","CDI"
87088,"ct_9","C","GZ","O",1925,"tr_5",19207,"551a","86","CDI"
87093,"ct_8","C","SZ","O",1508,"tr_2",15624,"435b","86","CDI"
87101,"ct_9","P","GZ","O",1599,"tr_6",14765,"551a","86","CDI"
87116,NA,"C","GZ","O",372,NA,2979,"563c","86","CDI"
87123,"ct_8","C","QB","O",1451,"tr_5",20024,"431a","86","CDI"
87126,"ct_9","C","IZ","A",1251,"tr_4",12446,"636d","86","APP"
87127,"ct_8","C","QB","O",1914,"tr_3",25692,"434d","86","CDI"
87134,"ct_9","C","HZ","O",1382,"tr_1",13722,"643a","86","CDI"
87136,"ct_9","C","NZ","O",1715,"tr_3",14208,"641a","86","CDI"
87140,"ct_9","C","CJ","O",1894,"tr_5",33506,"672a","86","CDI"
87143,"ct_6","P","QA","O",1303,"tr_1",16139,"526b","86","CDI"
87148,"ct_1","P","QA","O",409,"tr_5",7880,"475b","86","CDI"
87153,"ct_9","C","CE","O",2009,"tr_2",18108,"676a","86","CDI"
87163,"ct_8","C","QB","O",258,"tr_3",2235,"435b","86","AUT"
87164,"ct_9","N","NZ","O",824,"tr_1",11125,"632a","86","TTP"
87166,"ct_9","C","FZ","O",403,"tr_1",4542,"681a","86","CDD"
87186,"ct_8","C","QB","O",1820,"tr_4",39060,"434a","86","CDI"
87195,"ct_6","C","SZ","O",673,"tr_0",8659,"562b","86","CDD"
87222,"ct_8","C","QB","O",1451,"tr_5",21529,"431a","86","CDI"
87223,"ct_9","C","GZ","O",951,"tr_1",10216,"552a","86","CDD"
87233,"ct_9","C","GZ","O",1832,"tr_1",23698,"433d","86","CDI"
87235,"ct_2","P","OZ","O",910,"tr_6",12811,"523c","86","AUT"
87246,"ct_8","C","SZ","O",1750,"tr_2",14039,"543b","86","CDI"
87251,"ct_9","P","CL","O",1598,"tr_5",41807,"461d","86","CDI"
87265,"ct_8","C","NZ","O",2123,"tr_3",21521,"634d","86","CDI"
87268,"ct_8","C","SZ","O",1508,"tr_2",15546,"435b","86","CDI"
87272,"ct_8","C","PZ","O",1929,"tr_6",40688,"341a","86","CDI"
87274,"ct_9","C","HZ","O",2001,"tr_3",19455,"643a","86","CDI"
87275,"ct_8","P","QB","O",1693,"tr_5",18883,"526a","86","CDI"
87281,"ct_9","C","GZ","O",1751,"tr_6",18832,"552a","86","CDI"
87299,"ct_8","P","NZ","O",722,"tr_4",8612,"563c","86","CDD"
87300,"ct_9","P","GZ","O",605,"tr_4",8920,"634c","86","CDI"
87304,"ct_9","C","MA","O",1001,"tr_2",10825,"461c","86","CDD"
87316,"ct_8","P","QB","O",1512,"tr_3",14055,"563b","86","CDI"
87322,NA,"C","PZ","O",212,NA,3733,"422a","86","CDI"
87335,"ct_9","P","KZ","O",1295,"tr_1",13664,"684a","86","CDI"
87339,"ct_9","C","FZ","O",784,"tr_1",4224,"632k","86","CDI"
87344,"ct_9","C","HZ","O",1820,"tr_4",37600,"382c","86","CDI"
87345,"ct_9","C","CM","O",1820,"tr_6",30978,"474b","92","CDI"
87365,"ct_9","C","NZ","O",1820,"tr_2",22213,"462e","86","CDI"
87374,"ct_9","C","GZ","O",1098,"tr_1",9954,"636d","86","CDI"
87384,"ct_9","C","GZ","O",1914,"tr_5",19640,"551a","86","CDI"
87387,"ct_9","C","FZ","O",1652,"tr_6",41720,"486d","95","CDI"
87388,"ct_6","C","FZ","O",1820,"tr_1",15353,"681a","86","CDI"
87397,"ct_9","C","GZ","O",1820,"tr_3",41147,"374a","86","CDI"
87399,"ct_9","C","IZ","O",935,"tr_1",9523,"561b","86","CDI"
87401,"ct_8","C","QB","O",1517,"tr_3",18443,"525d","86","CDI"
87408,"ct_9","C","FZ","O",1820,"tr_2",23524,"542a","86","CDI"
87414,"ct_9","C","CH","O",1778,"tr_5",17907,"623a","86","CDI"
87422,"ct_9","P","KZ","O",1646,"tr_6",63548,"376e","86","CDI"
87424,"ct_8","C","OZ","O",2062,"tr_5",29879,"467d","86","CDI"
87425,"ct_2","C","LZ","O",1820,"tr_2",32094,"333f","86","CDI"
87428,"ct_8","C","QB","O",1829,"tr_3",31715,"431a","86","CDI"
87430,"ct_9","C","GZ","O",1616,"tr_1",15735,"554b","86","CDI"
87444,"ct_9","C","IZ","O",1310,"tr_1",18698,"636d","86","CDI"
87450,"ct_9","C","CM","O",1802,"tr_6",31724,"477a","86","CDI"
87452,"ct_2","P","OZ","X",519,"tr_1",4990,"525a","86","AUT"
87459,"ct_9","C","CK","O",2031,"tr_5",22179,"623g","86","CDI"
87461,"ct_8","C","PZ","O",1820,"tr_3",26804,"341a","86","CDI"
87462,"ct_9","C","CM","O",1819,"tr_6",23383,"477b","86","CDI"
87463,"ct_9","N","NZ","O",893,"tr_1",8118,"684a","86","TTP"
87466,"ct_8","P","QB","O",1206,"tr_2",13834,"434g","86","CDI"
87478,"ct_9","C","FZ","O",1808,"tr_5",29099,"621c","86","CDI"
87487,"ct_8","C","QB","O",988,"tr_3",11649,"526d","86","CDI"
87491,"ct_6","C","CA","O",954,"tr_1",8348,"636c","86","CDI"
87492,"ct_9","C","IZ","O",1376,"tr_3",14488,"463d","86","CDI"
87513,"ct_9","C","FZ","A",996,"tr_4",7547,"681b","86","APP"
87532,"ct_9","C","GZ","O",1757,"tr_5",32202,"374a","86","CDI"
87539,"ct_9","C","FZ","O",1720,"tr_4",48023,"382c","86","CDI"
87543,"ct_9","C","DZ","O",1813,"tr_6",51395,"386d","69","CDI"
87549,"ct_9","C","GZ","O",1349,"tr_3",40752,"463b","93","CDI"
87552,"ct_9","C","FZ","O",1582,"tr_1",21957,"622c","86","CDI"
87553,"ct_9","C","NZ","O",824,"tr_1",11896,"676c","86","TTP"
87555,"ct_9","C","HZ","O",1757,"tr_5",34396,"466c","37","CDI"
87556,"ct_9","C","GZ","O",1875,"tr_5",18514,"551a","79","CDI"
87559,"ct_8","C","PZ","O",1820,"tr_5",26291,"341a","86","CDI"
87566,"ct_9","C","CM","O",1296,"tr_6",24138,"477a","86","CDI"
87579,"ct_9","C","CM","O",1422,"tr_3",13521,"627d","86","CDI"
87581,"ct_9","C","GZ","O",1781,"tr_1",20288,"641a","86","CDI"
87586,"ct_9","N","NZ","O",1719,"tr_1",17172,"653a","86","TTP"
87587,"ct_9","C","GZ","O",1596,"tr_3",20589,"554c","37","CDI"
87592,"ct_9","P","HZ","O",860,"tr_2",7818,"641b","79","CDI"
87615,NA,"C","TZ","O",639,NA,7563,"563c","86","CDI"
87618,NA,"C","NZ","O",251,"tr_3",3039,"374b","86","CDI"
87627,"ct_9","P","KZ","O",1594,"tr_2",26137,"467c","86","CDI"
87644,"ct_8","C","QB","O",1967,"tr_4",21972,"684a","86","CDI"
87650,"ct_8","C","RZ","O",1760,"tr_2",20576,"543b","86","CDI"
87651,"ct_2","C","OZ","O",1820,"tr_6",20018,"524c","86","AUT"
87667,"ct_3","C","QA","O",1820,"tr_6",21021,"431f","87","CDD"
87671,"ct_9","C","MA","O",1703,"tr_2",21991,"543b","87","CDI"
87672,"ct_9","C","GZ","O",1863,"tr_3",18867,"542a","87","CDI"
87680,"ct_9","P","JC","O",1840,"tr_3",22119,"543b","31","CDI"
87682,"ct_6","C","QA","O",807,"tr_1",6846,"542a","87","CDD"
87685,"ct_9","C","CL","O",1845,"tr_5",22665,"624c","87","CDI"
87689,"ct_9","C","QA","O",2022,"tr_3",21007,"526e","87","CDI"
87694,"ct_9","C","FZ","O",1820,"tr_3",24041,"481a","87","CDI"
87697,"ct_8","C","SZ","O",1820,"tr_1",45887,"372d","87","CDI"
87698,"ct_9","C","GZ","O",1193,"tr_6",17405,"554a","87","CDI"
87701,"ct_6","C","AZ","O",1680,"tr_1",13302,"692a","63","CDI"
87703,"ct_9","C","NZ","O",1802,"tr_2",20939,"382c","87","CDI"
87707,"ct_9","C","KZ","O",1636,"tr_2",31163,"545c","87","CDI"
87715,"ct_9","C","CJ","O",1797,"tr_5",28204,"473c","87","CDI"
87724,"ct_8","P","QB","O",1456,"tr_4",17243,"526d","87","CDI"
87726,"ct_9","C","GZ","O",1876,"tr_4",31647,"388c","87","CDI"
87729,"ct_9","C","GZ","O",1629,"tr_4",13630,"551a","24","CDI"
87746,"ct_9","C","CG","O",223,"tr_1",2898,"681b","87","CDI"
87758,"ct_9","C","NZ","O",1668,"tr_5",13091,"534a","87","CDI"
87762,"ct_9","C","HZ","O",1719,"tr_6",27212,"641b","87","CDI"
87770,"ct_9","P","CJ","O",1440,"tr_6",61241,"344b","87","CDI"
87783,"ct_9","P","NZ","O",1456,"tr_1",12663,"542a","87","CDI"
87785,"ct_9","C","HZ","O",1745,"tr_5",24799,"621e","87","CDI"
87792,"ct_9","C","DZ","O",1820,"tr_4",55436,"386d","87","CDI"
87796,"ct_9","C","CK","O",1772,"tr_4",22620,"543f","87","CDI"
87810,"ct_9","C","GZ","O",1261,"tr_1",15755,"554e","87","CDI"
87811,"ct_9","C","GZ","O",1722,"tr_1",23089,"553c","87","CDI"
87815,"ct_7","N","QB","O",1627,"tr_1",12711,"563b","87","CDI"
87827,"ct_8","P","QB","O",1456,"tr_3",25382,"311d","87","CDI"
87840,"ct_8","C","QA","O",786,"tr_2",8686,"526d","87","CDI"
87847,"ct_8","C","QB","O",1826,"tr_4",22685,"526d","87","CDI"
87852,"ct_9","C","SZ","O",1233,"tr_1",11071,"684a","87","CDI"
87858,"ct_9","C","QA","O",1875,"tr_2",14898,"526e","87","CDI"
87863,"ct_6","C","GZ","O",1498,"tr_1",33373,"344d","87","CDI"
87865,"ct_9","C","CC","O",1769,"tr_5",36036,"674e","87","CDI"
87880,"ct_8","C","QB","O",1820,"tr_3",19837,"435b","87","CDI"
87883,"ct_8","C","PZ","O",1799,"tr_3",20925,"422b","87","CDI"
87886,"ct_9","P","NZ","O",1685,"tr_5",16717,"534a","45","CDI"
87887,"ct_2","C","PZ","O",1820,"tr_2",23646,"421b","87","AUT"
87889,"ct_8","C","KZ","O",1859,"tr_3",18942,"545d","87","CDI"
87896,"ct_9","C","JB","O",1757,"tr_4",36031,"388e","87","CDI"
87902,"ct_9","P","NZ","O",1685,"tr_5",16495,"534a","45","CDI"
87908,"ct_9","C","QA","O",1573,"tr_1",18006,"542a","87","CDI"
87914,"ct_9","C","NZ","O",1785,"tr_3",18178,"628g","87","CDI"
87918,"ct_9","C","NZ","O",1802,"tr_2",21207,"382c","87","CDI"
87919,"ct_5","C","LZ","O",1826,"tr_6",25770,"376g","87","CDI"
87921,"ct_7","N","QB","O",3000,"tr_1",14494,"563a","87","CDI"
87958,"ct_2","P","OZ","X",1262,"tr_1",11419,"525c","87","AUT"
87976,"ct_8","P","QB","O",1579,"tr_4",12091,"563b","87","CDI"
87977,"ct_8","C","OZ","O",1310,"tr_6",7018,"545d","87","CDI"
87980,"ct_9","C","MA","O",1973,"tr_3",29554,"387f","87","CDI"
87993,"ct_9","C","KZ","O",1631,"tr_2",30681,"478b","24","CDI"
87998,"ct_8","P","PZ","O",842,"tr_5",9326,"525b","87","CDI"
88012,"ct_8","C","QB","O",253,"tr_4",6821,"525d","87","CDI"
88022,NA,"C","OZ","O",324,NA,3873,"524c","87","CDI"
88028,"ct_8","C","QB","O",1732,"tr_2",18345,"432d","87","CDI"
88029,"ct_8","C","RZ","O",1895,"tr_1",27404,"373d","87","CDI"
88031,"ct_8","C","PZ","O",1409,"tr_4",26623,"342c","77","CDI"
88039,"ct_9","C","CG","O",1414,"tr_5",30289,"374d","11","CDI"
88048,"ct_5","C","RZ","O",1763,"tr_1",20110,"461e","87","CDI"
88061,"ct_8","C","KZ","O",1859,"tr_3",19403,"545d","87","CDI"
88065,"ct_6","P","FZ","O",605,"tr_0",6087,"543b","87","CDI"
88067,"ct_9","P","GZ","O",1838,"tr_6",21555,"551a","87","CDI"
88073,"ct_9","C","CL","O",1916,"tr_5",25250,"628c","87","CDI"
88074,"ct_5","C","LZ","O",1809,"tr_6",16943,"625c","87","CDI"
88080,"ct_9","C","GZ","O",1297,"tr_1",12739,"634a","87","CDI"
88083,"ct_8","C","QA","O",1820,"tr_4",56590,"344b","87","CDI"
88084,"ct_8","C","OZ","O",1874,"tr_3",51646,"376f","87","CDI"
88093,"ct_9","C","CL","O",1698,"tr_5",30214,"543g","87","CDI"
88097,"ct_9","C","CG","O",1771,"tr_3",24387,"487a","87","CDI"
88101,"ct_1","P","PZ","O",1292,"tr_6",10685,"422e","87","AUT"
88103,"ct_9","C","FZ","O",1669,"tr_2",17676,"632g","87","CDI"
88110,"ct_3","C","QA","O",1838,"tr_6",18490,"526a","87","AUT"
88113,"ct_7","N","QB","O",2748,"tr_1",10409,"563a","87","CDI"
88132,"ct_1","C","OZ","O",2028,"tr_4",30115,"376f","87","CDI"
88138,"ct_8","C","SZ","O",1821,"tr_0",27877,"373d","87","CDI"
88174,"ct_9","C","MA","O",1703,"tr_2",21321,"543b","87","CDI"
88179,"ct_9","P","HZ","O",1327,"tr_4",21166,"466c","87","CDI"
88181,"ct_9","C","GZ","O",1681,"tr_3",14463,"543f","87","CDI"
88188,"ct_2","P","QB","O",913,"tr_6",24796,"344b","87","CDI"
88196,"ct_2","C","QB","O",1633,"tr_2",17124,"524c","87","CDI"
88208,"ct_9","C","GZ","O",2028,"tr_2",34964,"556a","19","CDI"
88212,"ct_9","C","GZ","O",1597,"tr_4",36941,"554b","87","CDI"
88217,"ct_9","C","GZ","O",1786,"tr_5",54688,"388a","75","CDI"
88220,"ct_8","C","KZ","O",1820,"tr_1",48457,"376e","79","CDI"
88231,"ct_9","C","HZ","O",1820,"tr_2",31057,"333c","88","CDI"
88236,"ct_8","P","QB","O",631,"tr_6",6417,"563b","88","CDI"
88237,"ct_9","C","CH","O",1816,"tr_4",35441,"373d","88","CDI"
88259,"ct_9","P","CG","O",767,"tr_5",10157,"461e","88","CDI"
88262,"ct_7","N","QB","O",790,"tr_1",2176,"563a","88","CDI"
88279,"ct_9","C","CA","O",1880,"tr_5",29160,"625f","88","CDI"
88285,"ct_9","C","QA","O",831,"tr_6",8666,"525d","88","CDI"
88286,"ct_9","P","MA","O",1612,"tr_1",17501,"461e","88","CDI"
88289,"ct_8","C","PZ","O",1820,"tr_3",29975,"341a","88","CDI"
88290,"ct_8","P","PZ","O",910,"tr_1",13911,"421b","88","CDI"
88291,"ct_9","C","GZ","O",824,"tr_3",7785,"682a","88","CDI"
88302,"ct_9","P","CA","O",1336,"tr_4",14873,"462e","88","CDI"
88314,"ct_6","C","MA","O",796,"tr_1",22644,"461d","88","CDI"
88321,"ct_8","C","QB","O",1829,"tr_3",21074,"434f","88","CDI"
88330,"ct_9","C","CH","O",1694,"tr_4",24574,"472c","88","CDI"
88331,"ct_9","C","CM","O",1870,"tr_3",26243,"461b","88","CDI"
88342,"ct_8","P","KZ","O",910,"tr_4",18006,"545c","88","CDI"
88347,"ct_9","C","MA","O",1027,"tr_2",14932,"472a","88","CDD"
88351,"ct_6","P","GZ","O",390,"tr_1",3445,"554a","88","CDI"
88361,"ct_9","C","MA","O",1820,"tr_3",21880,"461d","88","CDI"
88362,"ct_9","C","GZ","O",1783,"tr_2",18670,"634c","68","CDI"
88369,"ct_9","C","GZ","O",1779,"tr_1",22743,"634c","88","CDI"
88382,"ct_9","C","QA","O",1566,"tr_6",16610,"526a","88","CDI"
88384,"ct_2","C","OZ","O",1819,"tr_3",18362,"524c","88","AUT"
88386,"ct_8","C","QB","O",1412,"tr_4",15438,"525d","54","CDI"
