Unique_id,Emp_contract
77296,"temp_1_6"
77297,"temp_1_6"
77304,"temp_1_6"
77305,"temp_1_6"
77307,"temp_1_6"
77311,"temp_1_6"
77313,"temp_1_6"
77314,"temp_1_6"
77322,"temp_1_6"
77330,"temp_1_6"
77334,"temp_1_6"
77348,"temp_2_2"
77353,"temp_1_6"
77357,"temp_1_6"
77362,"temp_1_1"
77365,"temp_1_5"
77366,"temp_1_6"
77367,"temp_1_6"
77374,"temp_1_6"
77379,"temp_1_6"
77388,"temp_1_6"
77389,"temp_1_6"
77396,"temp_1_6"
77397,"temp_1_6"
77398,"temp_1_6"
77408,"temp_1_6"
77411,"temp_1_6"
77414,"temp_1_6"
77417,"temp_1_6"
77419,"temp_1_6"
77422,"temp_1_6"
77425,"temp_1_6"
77427,"temp_1_6"
77430,"temp_1_6"
77440,"temp_1_6"
77452,"temp_1_6"
77455,"temp_1_6"
77456,"temp_1_5"
77458,"temp_1_1"
77471,"temp_1_6"
77475,"temp_1_6"
77480,"temp_1_6"
77488,"temp_1_6"
77491,"temp_1_6"
77492,"temp_1_2"
77500,"temp_1_6"
77505,"temp_1_6"
77507,"temp_1_6"
77508,"temp_1_6"
77514,"temp_1_6"
77517,"temp_1_6"
77518,"temp_1_6"
77519,"temp_2_1"
77521,"temp_1_6"
77524,"temp_1_6"
77525,"temp_1_6"
77532,"temp_1_6"
77535,"temp_2_2"
77536,"temp_1_6"
77541,"temp_1_6"
77544,"temp_1_5"
77548,"temp_1_6"
77553,"temp_1_6"
77555,"temp_1_6"
77556,"temp_1_6"
77562,"temp_1_6"
77575,"temp_1_6"
77578,"temp_1_6"
77587,"temp_1_2"
77588,"temp_2_1"
77591,"temp_2_1"
77605,"temp_1_6"
77606,"temp_1_6"
77614,"temp_1_6"
77615,"temp_1_6"
77616,"temp_1_6"
77626,"temp_1_6"
77627,"temp_2_1"
77629,"temp_1_6"
77642,"temp_1_6"
77660,"temp_2_3"
77664,"temp_2_1"
77665,"temp_1_5"
77668,"temp_2_2"
77671,"temp_1_5"
77675,"temp_1_6"
77680,"temp_1_6"
77684,"temp_1_6"
77686,"temp_1_6"
77687,"temp_1_6"
77688,"temp_1_6"
77693,"temp_1_6"
77698,"temp_1_6"
77700,"temp_1_6"
77702,"temp_1_6"
77705,"temp_1_6"
77707,"temp_1_6"
77711,"temp_1_6"
77715,"temp_1_6"
77717,"temp_1_6"
77718,"temp_1_6"
77720,"temp_1_6"
77725,"temp_1_6"
77728,"temp_1_2"
77729,"temp_1_6"
77731,"temp_1_5"
77733,"temp_1_6"
77741,"temp_1_6"
77746,"temp_1_6"
77748,"temp_2_1"
77762,"temp_1_6"
77766,"temp_1_6"
77767,"temp_1_6"
77771,"temp_1_6"
77773,"temp_1_6"
77775,"temp_1_6"
77778,"temp_1_6"
77781,"temp_1_2"
77783,"temp_1_6"
77784,"temp_1_2"
77786,"temp_1_6"
77793,"temp_1_6"
77794,"temp_1_6"
77795,"temp_2_1"
77798,"temp_1_6"
77799,"temp_1_6"
77800,"temp_1_6"
77806,"temp_1_6"
77814,"temp_1_6"
77818,"temp_1_6"
77820,"temp_1_2"
77821,"temp_1_6"
77824,"temp_2_1"
77831,"temp_1_6"
77839,"temp_1_6"
77844,"temp_1_6"
77845,"temp_1_6"
77847,"temp_1_6"
77849,"temp_1_6"
77850,"temp_1_6"
77857,"temp_1_6"
77870,"temp_1_6"
77876,"temp_1_6"
77878,"temp_1_6"
77880,"temp_1_1"
77899,"temp_1_5"
77900,"temp_1_6"
77901,"temp_1_6"
77909,"temp_2_1"
77911,"temp_1_6"
77912,"temp_1_6"
77914,"temp_1_6"
77919,"temp_1_6"
77927,"temp_1_6"
77929,"temp_2_2"
77930,"temp_1_1"
77931,"temp_1_6"
77936,"temp_1_6"
77947,"temp_1_6"
77948,"temp_1_6"
77960,"temp_1_6"
77964,"temp_1_6"
77965,"temp_1_6"
77966,"temp_1_6"
77970,"temp_1_6"
77976,"temp_1_6"
77977,"temp_1_6"
77985,"temp_1_6"
77986,"temp_1_6"
77991,"temp_2_2"
77993,"temp_1_6"
77995,"temp_1_6"
78002,"temp_1_6"
78003,"temp_1_6"
78004,"temp_1_1"
78008,"temp_1_1"
78011,"temp_1_6"
78014,"temp_1_5"
78016,"temp_1_5"
78020,"temp_1_6"
78021,"temp_1_6"
78027,"temp_1_6"
78033,"temp_1_6"
78034,"temp_1_1"
78035,"temp_1_2"
78039,"temp_1_6"
78040,"temp_1_6"
78042,"temp_1_6"
78046,"temp_2_1"
78048,"temp_1_6"
78050,"temp_1_6"
78052,"temp_1_6"
78057,"temp_2_1"
78062,"temp_2_2"
78064,"temp_1_6"
78067,"temp_1_6"
78069,"temp_1_6"
78070,"temp_1_6"
78079,"temp_1_6"
78080,"temp_1_6"
78087,"temp_1_6"
78101,"temp_1_6"
78105,"temp_1_6"
78113,"temp_1_6"
78115,"temp_1_6"
78116,"temp_1_6"
78119,"temp_1_6"
78126,"temp_1_6"
78139,"temp_1_6"
78144,"temp_1_6"
78146,"temp_1_6"
78154,"temp_1_1"
78163,"temp_1_5"
78173,"temp_2_1"
78183,"temp_1_6"
78185,"temp_1_5"
78188,"temp_1_6"
78191,"temp_1_6"
78194,"temp_1_6"
78195,"temp_1_6"
78201,"temp_1_6"
78207,"temp_2_1"
78211,"temp_1_6"
78213,"temp_1_6"
78220,"temp_1_6"
78223,"temp_1_5"
78225,"temp_1_5"
78227,"temp_2_1"
78230,"temp_2_2"
78236,"temp_1_6"
78237,"temp_1_6"
78244,"temp_1_6"
78247,"temp_2_1"
78249,"temp_1_6"
78251,"temp_1_6"
78252,"temp_1_5"
78257,"temp_1_6"
78259,"temp_1_6"
78263,"temp_2_2"
78264,"temp_2_2"
78265,"temp_1_6"
78268,"temp_1_6"
78269,"temp_1_6"
78279,"temp_1_6"
78282,"temp_1_6"
78286,"temp_1_6"
78289,"temp_1_6"
78294,"temp_1_6"
78296,"temp_1_6"
78302,"temp_1_6"
78304,"temp_1_6"
78305,"temp_1_6"
78310,"temp_1_6"
78315,"temp_1_6"
78318,"temp_1_6"
78320,"temp_1_6"
78323,"temp_1_6"
78326,"temp_1_6"
78329,"temp_1_6"
78331,"temp_1_6"
78332,"temp_1_6"
78333,"temp_1_5"
78341,"temp_1_6"
78344,"temp_2_1"
78346,"temp_1_6"
78347,"temp_1_6"
78348,"temp_1_6"
78353,"temp_1_6"
78361,"temp_1_5"
78367,"temp_1_6"
78373,"temp_1_6"
78382,"temp_1_6"
78385,"temp_1_6"
78386,"temp_1_6"
78390,"temp_1_6"
78391,"temp_1_6"
78392,"temp_1_6"
78393,"temp_1_6"
78394,"temp_1_6"
78395,"temp_1_6"
78400,"temp_1_6"
78405,"temp_1_6"
78406,"temp_1_5"
78413,"temp_1_6"
78417,"temp_1_6"
78418,"temp_1_6"
78420,"temp_1_6"
78426,"temp_1_1"
78436,"temp_1_5"
78437,"temp_1_6"
78439,"temp_1_6"
78441,"temp_1_6"
78444,"temp_1_6"
78445,"temp_2_1"
78450,"temp_1_6"
78457,"temp_1_5"
78462,"temp_1_6"
78466,"temp_1_5"
78468,"temp_1_6"
78469,"temp_1_6"
78471,"temp_1_6"
78475,"temp_2_1"
78489,"temp_2_1"
78490,"temp_1_2"
78493,"temp_1_6"
78497,"temp_2_1"
78499,"temp_1_6"
78501,"temp_1_6"
78514,"temp_1_5"
78522,"temp_1_6"
78532,"temp_1_6"
78533,"temp_1_6"
78537,"temp_1_6"
78541,"temp_1_6"
78546,"temp_1_6"
78550,"temp_1_6"
78552,"temp_1_2"
78556,"temp_1_6"
78558,"temp_1_3"
78559,"temp_1_6"
78562,"temp_1_6"
78568,"temp_1_6"
78571,"temp_1_6"
78572,"temp_1_6"
78578,"temp_1_6"
78582,"temp_2_1"
78584,"temp_1_6"
78597,"temp_1_6"
78600,"temp_1_6"
78606,"temp_1_6"
78607,"temp_1_6"
78613,"temp_1_6"
78617,"temp_1_6"
78619,"temp_1_6"
78623,"temp_1_1"
78633,"temp_1_6"
78635,"temp_2_1"
78636,"temp_1_6"
78638,"temp_1_6"
78640,"temp_2_1"
78643,"temp_1_6"
78644,"temp_2_1"
78645,"temp_1_6"
78647,"temp_1_6"
78653,"temp_1_1"
78655,"temp_1_6"
78656,"temp_1_6"
78657,"temp_1_6"
78660,"temp_1_5"
78662,"temp_1_6"
78665,"temp_1_6"
78673,"temp_1_6"
78675,"temp_1_6"
78676,"temp_1_6"
78677,"temp_1_6"
78679,"temp_1_6"
78680,"temp_1_6"
78681,"temp_1_5"
78683,"temp_1_6"
78685,"temp_1_6"
78689,"temp_1_6"
78693,"temp_1_6"
78696,"temp_1_6"
78700,"temp_1_6"
78704,"temp_1_1"
78706,"temp_1_6"
78715,"temp_1_3"
78717,"temp_1_6"
78720,"temp_1_6"
78721,"temp_2_2"
78722,"temp_1_6"
78724,"temp_1_6"
78725,"temp_1_6"
78726,"temp_1_6"
78730,"temp_1_5"
78740,"temp_1_6"
78743,"temp_1_5"
78745,"temp_2_1"
78749,"temp_1_6"
78760,"temp_1_6"
78764,"temp_1_6"
78765,"temp_1_6"
78767,"temp_1_6"
78769,"temp_1_6"
78770,"temp_1_6"
78775,"temp_1_6"
78776,"temp_1_6"
78781,"temp_2_1"
78787,"temp_1_6"
78789,"temp_1_6"
78796,"temp_1_6"
78799,"temp_1_6"
78800,"temp_1_6"
78806,"temp_1_6"
78808,"temp_1_6"
78810,"temp_1_6"
78811,"temp_1_6"
78812,"temp_1_6"
78813,"temp_1_6"
78814,"temp_2_1"
78817,"temp_1_6"
78820,"temp_1_6"
78821,"temp_1_6"
78822,"temp_2_1"
78833,"temp_1_6"
78836,"temp_1_6"
78838,"temp_2_1"
78843,"temp_1_5"
78846,"temp_1_5"
78851,"temp_2_2"
78853,"temp_1_6"
78854,"temp_1_6"
78855,"temp_2_2"
78856,"temp_2_1"
78857,"temp_1_6"
78865,"temp_1_6"
78866,"temp_1_6"
78869,"temp_1_6"
78870,"temp_2_1"
78872,"temp_1_6"
78874,"temp_2_1"
78887,"temp_1_6"
78893,"temp_1_6"
78894,"temp_1_6"
78899,"temp_1_6"
78900,"temp_1_6"
78901,"temp_1_5"
78905,"temp_1_5"
78907,"temp_1_6"
78914,"temp_1_6"
78923,"temp_1_6"
78924,"temp_1_6"
78925,"temp_1_6"
78934,"temp_1_1"
78937,"temp_1_6"
78938,"temp_1_6"
78940,"temp_1_6"
78941,"temp_1_6"
78951,"temp_1_6"
78958,"temp_2_1"
78965,"temp_1_6"
78969,"temp_1_6"
78970,"temp_1_6"
78972,"temp_1_6"
78973,"temp_1_6"
78976,"temp_1_6"
78979,"temp_1_6"
78992,"temp_1_6"
79001,"temp_1_6"
79002,"temp_2_2"
79003,"temp_1_5"
79020,"temp_1_6"
79021,"temp_1_6"
79029,"temp_1_6"
79032,"temp_1_5"
79033,"temp_1_6"
79034,"temp_1_6"
79042,"temp_1_6"
79043,"temp_1_6"
79046,"temp_2_1"
79049,"temp_1_6"
79051,"temp_1_6"
79052,"temp_2_1"
79054,"temp_1_6"
79065,"temp_1_6"
79069,"temp_1_6"
79073,"temp_1_6"
79077,"temp_1_6"
79082,"temp_1_6"
79087,"temp_1_6"
79088,"temp_1_6"
79091,"temp_1_6"
79092,"temp_1_5"
79096,"temp_1_6"
79099,"temp_1_2"
79104,"temp_1_6"
79109,"temp_1_6"
79111,"temp_1_6"
79115,"temp_1_6"
79116,"temp_1_6"
79117,"temp_1_6"
79119,"temp_1_6"
79120,"temp_1_6"
79121,"temp_1_2"
79122,"temp_1_6"
79123,"temp_1_6"
79126,"temp_2_1"
79132,"temp_1_5"
79133,"temp_1_6"
79138,"temp_1_6"
79145,"temp_1_6"
79147,"temp_1_6"
79149,"temp_1_6"
79150,"temp_1_6"
79151,"temp_1_6"
79154,"temp_1_6"
79155,"temp_2_1"
79157,"temp_1_6"
79163,"temp_1_6"
79167,"temp_1_2"
79171,"temp_1_6"
79173,"temp_1_6"
79175,"temp_1_6"
79177,"temp_1_6"
79181,"temp_1_6"
79182,"temp_1_6"
79183,"temp_1_6"
79184,"temp_1_6"
79188,"temp_1_6"
79195,"temp_1_6"
79201,"temp_2_1"
79208,"temp_1_6"
79210,"temp_1_6"
79213,"temp_1_6"
79216,"temp_1_6"
79217,"temp_1_6"
79218,"temp_2_1"
79219,"temp_2_1"
79220,"temp_2_1"
79223,"temp_1_6"
79224,"temp_1_6"
79234,"temp_1_5"
79235,"temp_1_6"
79237,"temp_1_5"
79240,"temp_1_6"
79250,"temp_1_6"
79251,"temp_1_6"
79257,"temp_1_6"
79259,"temp_1_6"
79264,"temp_2_2"
79266,"temp_1_6"
79268,"temp_2_1"
79269,"temp_1_6"
79271,"temp_1_6"
79273,"temp_2_1"
79278,"temp_1_6"
79280,"temp_1_6"
79281,"temp_1_6"
79284,"temp_1_6"
79287,"temp_1_6"
79289,"temp_1_6"
79292,"temp_2_1"
79294,"temp_1_6"
79301,"temp_2_1"
79302,"temp_1_6"
79303,"temp_1_6"
79316,"temp_1_5"
79322,"temp_1_6"
79326,"temp_1_6"
79331,"temp_1_6"
79332,"temp_1_6"
79333,"temp_1_6"
79335,"temp_1_6"
79342,"temp_1_5"
79346,"temp_1_6"
79348,"temp_1_6"
79350,"temp_1_6"
79353,"temp_1_6"
79356,"temp_1_6"
79357,"temp_1_6"
79365,"temp_1_6"
79367,"temp_1_6"
79371,"temp_2_1"
79375,"temp_1_6"
79376,"temp_1_6"
79377,"temp_1_6"
79379,"temp_1_5"
79389,"temp_1_6"
79391,"temp_1_6"
79392,"temp_1_6"
79395,"temp_1_6"
79398,"temp_1_6"
79404,"temp_1_6"
79410,"temp_1_6"
79420,"temp_2_1"
79425,"temp_2_2"
79437,"temp_1_6"
79438,"temp_1_6"
79441,"temp_1_6"
79453,"temp_1_2"
79463,"temp_2_1"
79466,"temp_1_6"
79467,"temp_1_6"
79468,"temp_1_6"
79491,"temp_2_1"
79492,"temp_1_6"
79495,"temp_1_6"
79496,"temp_2_1"
79502,"temp_1_6"
79503,"temp_1_6"
79511,"temp_1_6"
79513,"temp_1_6"
79517,"temp_2_2"
79521,"temp_1_6"
79522,"temp_1_6"
79526,"temp_1_6"
79531,"temp_1_6"
79533,"temp_1_6"
79536,"temp_1_6"
79541,"temp_1_6"
79548,"temp_1_5"
79559,"temp_1_6"
79562,"temp_1_1"
79566,"temp_1_6"
79567,"temp_1_1"
79572,"temp_1_6"
79573,"temp_2_1"
79574,"temp_1_6"
79577,"temp_1_6"
79580,"temp_1_6"
79583,"temp_1_6"
79584,"temp_1_6"
79588,"temp_1_6"
79589,"temp_1_6"
79595,"temp_1_6"
79597,"temp_1_6"
79598,"temp_1_6"
79602,"temp_1_5"
79610,"temp_1_6"
79615,"temp_1_6"
79628,"temp_1_6"
79631,"temp_1_6"
79634,"temp_1_6"
79640,"temp_1_6"
79648,"temp_1_6"
79654,"temp_2_2"
79665,"temp_1_6"
79666,"temp_1_6"
79667,"temp_1_3"
79668,"temp_2_2"
79671,"temp_1_6"
79682,"temp_1_6"
79696,"temp_1_6"
79699,"temp_1_6"
79701,"temp_1_6"
79711,"temp_1_6"
79712,"temp_2_2"
79718,"temp_1_5"
79721,"temp_1_6"
79726,"temp_1_6"
79733,"temp_1_6"
79736,"temp_1_6"
79739,"temp_1_6"
79745,"temp_2_1"
79748,"temp_1_6"
79757,"temp_1_6"
79762,"temp_1_6"
79768,"temp_2_1"
79780,"temp_2_1"
79781,"temp_1_6"
79782,"temp_1_6"
79784,"temp_1_6"
79789,"temp_1_6"
79793,"temp_1_6"
79794,"temp_2_1"
79799,"temp_1_6"
79802,"temp_1_6"
79806,"temp_1_6"
79810,"temp_1_6"
79812,"temp_1_6"
79814,"temp_1_6"
79817,"temp_1_6"
79820,"temp_1_6"
79825,"temp_1_6"
79827,"temp_1_6"
79833,"temp_1_6"
79836,"temp_1_6"
79844,"temp_1_6"
79848,"temp_1_6"
79850,"temp_1_6"
79852,"temp_1_6"
79853,"temp_1_6"
79857,"temp_1_6"
79858,"temp_1_6"
79862,"temp_1_6"
79863,"temp_1_6"
79864,"temp_1_6"
79865,"temp_1_6"
79866,"temp_1_6"
79867,"temp_1_6"
79868,"temp_1_6"
79869,"temp_1_1"
79871,"temp_1_6"
79874,"temp_1_6"
79875,"temp_1_6"
79882,"temp_1_6"
79888,"temp_1_5"
79889,"temp_1_5"
79890,"temp_1_6"
79891,"temp_1_6"
79896,"temp_1_6"
79898,"temp_1_6"
79899,"temp_1_6"
79900,"temp_1_6"
79902,"temp_1_6"
79905,"temp_1_6"
79907,"temp_1_6"
79909,"temp_1_6"
79915,"temp_1_6"
79916,"temp_1_5"
79922,"temp_1_6"
79924,"temp_1_6"
79925,"temp_1_6"
79949,"temp_1_6"
79956,"temp_1_6"
79957,"temp_1_6"
79958,"temp_1_6"
79961,"temp_1_6"
79962,"temp_1_6"
79968,"temp_1_6"
79969,"temp_1_6"
79973,"temp_1_6"
79984,"temp_1_6"
80010,"temp_1_5"
80014,"temp_1_6"
80016,"temp_2_1"
80018,"temp_1_6"
80019,"temp_2_2"
80027,"temp_1_6"
80029,"temp_1_6"
80049,"temp_1_6"
80050,"temp_1_6"
80054,"temp_1_6"
80055,"temp_1_6"
80056,"temp_1_6"
80058,"temp_2_1"
80060,"temp_1_6"
80071,"temp_1_6"
80077,"temp_1_5"
80081,"temp_1_6"
80082,"temp_1_6"
80084,"temp_1_3"
80090,"temp_1_1"
80092,"temp_1_6"
80094,"temp_1_5"
80096,"temp_1_6"
80097,"temp_1_6"
80101,"temp_1_6"
80102,"temp_1_6"
80103,"temp_1_6"
80108,"temp_1_2"
80109,"temp_1_6"
80116,"temp_1_6"
80119,"temp_1_5"
80128,"temp_1_6"
80131,"temp_2_2"
80138,"temp_1_6"
80144,"temp_1_6"
80151,"temp_1_6"
80158,"temp_1_6"
80161,"temp_1_6"
80162,"temp_1_6"
80166,"temp_1_1"
80169,"temp_1_6"
80172,"temp_1_6"
80174,"temp_1_6"
80186,"temp_1_6"
80190,"temp_1_1"
80196,"temp_1_6"
80198,"temp_1_6"
80199,"temp_2_1"
80204,"temp_1_6"
80207,"temp_1_1"
80211,"temp_1_6"
80213,"temp_1_6"
80216,"temp_1_6"
80223,"temp_1_6"
80224,"temp_1_6"
80233,"temp_1_6"
80239,"temp_1_6"
80241,"temp_1_6"
80242,"temp_1_6"
80247,"temp_2_2"
80248,"temp_1_5"
80251,"temp_1_6"
80259,"temp_1_6"
80261,"temp_2_1"
80264,"temp_1_5"
80266,"temp_2_1"
80268,"temp_1_6"
80270,"temp_1_6"
80274,"temp_1_6"
80276,"temp_1_6"
80278,"temp_1_6"
80279,"temp_1_3"
80280,"temp_1_6"
80283,"temp_1_6"
80284,"temp_1_5"
80287,"temp_1_6"
80291,"temp_1_6"
80292,"temp_1_6"
80295,"temp_2_1"
80297,"temp_1_6"
80299,"temp_1_6"
80304,"temp_1_6"
80306,"temp_1_6"
80308,"temp_1_6"
80319,"temp_1_6"
80321,"temp_1_6"
80324,"temp_1_6"
80326,"temp_2_1"
80328,"temp_2_1"
80329,"temp_1_6"
80337,"temp_1_6"
80340,"temp_2_2"
80347,"temp_1_6"
80357,"temp_1_6"
80362,"temp_1_6"
80370,"temp_1_6"
80375,"temp_1_6"
80380,"temp_1_6"
80387,"temp_1_5"
80391,"temp_1_6"
80392,"temp_1_6"
80398,"temp_1_6"
80401,"temp_1_6"
80414,"temp_1_6"
80415,"temp_1_1"
80421,"temp_1_6"
80427,"temp_1_5"
80429,"temp_2_1"
80441,"temp_1_6"
80442,"temp_1_6"
80444,"temp_1_1"
80445,"temp_1_6"
80449,"temp_1_6"
80450,"temp_1_6"
80456,"temp_1_6"
80457,"temp_1_6"
80458,"temp_1_6"
80461,"temp_1_6"
80462,"temp_1_6"
80465,"temp_1_5"
80472,"temp_1_6"
80479,"temp_1_6"
80480,"temp_2_2"
80483,"temp_2_1"
80485,"temp_2_1"
80487,"temp_1_6"
80501,"temp_1_6"
80502,"temp_1_6"
80504,"temp_1_6"
80510,"temp_1_6"
80514,"temp_1_6"
80518,"temp_1_6"
80538,"temp_1_6"
80544,"temp_1_6"
80547,"temp_1_4"
80561,"temp_1_6"
80562,"temp_2_2"
80565,"temp_1_6"
80573,"temp_1_6"
80576,"temp_1_6"
80579,"temp_1_6"
80587,"temp_1_6"
80592,"temp_1_5"
80599,"temp_1_6"
80602,"temp_1_6"
80604,"temp_1_5"
80610,"temp_1_6"
80611,"temp_1_6"
80614,"temp_2_2"
80615,"temp_1_6"
80616,"temp_1_6"
80617,"temp_1_6"
80621,"temp_1_6"
80625,"temp_1_6"
80626,"temp_1_6"
80630,"temp_1_5"
80632,"temp_2_2"
80633,"temp_1_6"
80635,"temp_1_6"
80645,"temp_1_6"
80646,"temp_1_6"
80647,"temp_1_6"
80658,"temp_1_6"
80660,"temp_1_6"
80664,"temp_1_6"
80671,"temp_1_6"
80674,"temp_1_6"
80679,"temp_1_6"
80688,"temp_1_6"
80689,"temp_1_6"
80690,"temp_1_6"
80692,"temp_1_6"
80696,"temp_1_6"
80697,"temp_1_6"
80698,"temp_1_6"
80699,"temp_1_6"
80702,"temp_1_6"
80705,"temp_1_1"
80707,"temp_1_6"
80709,"temp_1_6"
80712,"temp_1_6"
80714,"temp_1_6"
80719,"temp_1_6"
80722,"temp_1_5"
80724,"temp_1_6"
80731,"temp_1_6"
80738,"temp_1_6"
80739,"temp_2_1"
80742,"temp_1_6"
80746,"temp_1_6"
80754,"temp_1_6"
80756,"temp_1_6"
80757,"temp_1_6"
80761,"temp_1_6"
80767,"temp_1_6"
80771,"temp_1_6"
80776,"temp_1_6"
80777,"temp_1_6"
80783,"temp_1_6"
80794,"temp_1_6"
80803,"temp_1_6"
80807,"temp_1_6"
80813,"temp_1_6"
80816,"temp_1_6"
80818,"temp_1_6"
80821,"temp_1_5"
80822,"temp_1_6"
80826,"temp_1_6"
80832,"temp_1_6"
80833,"temp_1_6"
80836,"temp_1_6"
80852,"temp_1_6"
80865,"temp_1_6"
80866,"temp_1_6"
80867,"temp_1_6"
80891,"temp_1_6"
80895,"temp_2_1"
80897,"temp_1_6"
80901,"temp_1_6"
80908,"temp_1_6"
80909,"temp_1_6"
80911,"temp_2_1"
80914,"temp_1_6"
80915,"temp_1_3"
80916,"temp_1_6"
80919,"temp_1_6"
80932,"temp_1_6"
80933,"temp_1_5"
80936,"temp_2_1"
80938,"temp_1_6"
80945,"temp_1_6"
80946,"temp_1_6"
80954,"temp_1_5"
80955,"temp_1_6"
80962,"temp_2_1"
80969,"temp_1_6"
80981,"temp_2_2"
80984,"temp_1_6"
81001,"temp_1_3"
81002,"temp_1_6"
81003,"temp_1_6"
81007,"temp_1_6"
81015,"temp_1_6"
81023,"temp_1_6"
81025,"temp_1_6"
81030,"temp_1_6"
81033,"temp_1_6"
81035,"temp_1_6"
81038,"temp_1_6"
81040,"temp_1_6"
81043,"temp_1_5"
81046,"temp_1_6"
81051,"temp_1_6"
81068,"temp_1_6"
81069,"temp_2_1"
81072,"temp_1_6"
81075,"temp_1_6"
81076,"temp_1_5"
81078,"temp_1_6"
81087,"temp_1_6"
81092,"temp_1_6"
81097,"temp_1_6"
81103,"temp_1_6"
81111,"temp_2_1"
81121,"temp_1_6"
81122,"temp_1_6"
81128,"temp_1_2"
81129,"temp_2_2"
81138,"temp_1_6"
81140,"temp_1_5"
81145,"temp_1_6"
81147,"temp_1_6"
81148,"temp_1_6"
81153,"temp_1_6"
81155,"temp_1_6"
81158,"temp_1_6"
81179,"temp_1_6"
81181,"temp_1_6"
81192,"temp_1_6"
81213,"temp_1_6"
81215,"temp_1_6"
81221,"temp_1_5"
81226,"temp_1_2"
81230,"temp_1_6"
81234,"temp_1_6"
81242,"temp_1_6"
81246,"temp_1_6"
81251,"temp_1_6"
81255,"temp_1_6"
81257,"temp_1_6"
81266,"temp_1_6"
81268,"temp_1_6"
81273,"temp_1_6"
81278,"temp_1_6"
81281,"temp_1_5"
81285,"temp_1_6"
81291,"temp_1_6"
81294,"temp_1_6"
81296,"temp_1_5"
81298,"temp_1_6"
81301,"temp_1_6"
81306,"temp_1_6"
81309,"temp_1_6"
81317,"temp_1_6"
81318,"temp_2_2"
81324,"temp_1_6"
81328,"temp_1_6"
81329,"temp_1_5"
81333,"temp_1_6"
81341,"temp_1_6"
81346,"temp_1_6"
81353,"temp_1_6"
81366,"temp_1_5"
81372,"temp_1_6"
81383,"temp_1_6"
81393,"temp_1_6"
81394,"temp_1_6"
81399,"temp_2_1"
81400,"temp_1_6"
81401,"temp_1_1"
81405,"temp_2_2"
81408,"temp_1_6"
81410,"temp_1_6"
81415,"temp_1_6"
81416,"temp_1_6"
81417,"temp_1_6"
81428,"temp_1_5"
81429,"temp_1_6"
81437,"temp_2_1"
81442,"temp_1_5"
81446,"temp_1_6"
81447,"temp_1_6"
81464,"temp_1_6"
81469,"temp_1_6"
81470,"temp_1_6"
81477,"temp_1_6"
81484,"temp_1_5"
81485,"temp_1_6"
81487,"temp_1_6"
81490,"temp_1_5"
81499,"temp_1_6"
81500,"temp_1_6"
81501,"temp_1_6"
81503,"temp_2_1"
81506,"temp_1_6"
81508,"temp_1_6"
81512,"temp_1_6"
81513,"temp_1_6"
81522,"temp_1_3"
81524,"temp_2_2"
81532,"temp_1_6"
81534,"temp_1_6"
81537,"temp_1_6"
81538,"temp_1_6"
81545,"temp_2_2"
81555,"temp_1_6"
81559,"temp_1_6"
81562,"temp_2_1"
81571,"temp_1_6"
81572,"temp_1_6"
81576,"temp_1_6"
81580,"temp_1_6"
81584,"temp_1_6"
81585,"temp_1_6"
81586,"temp_1_6"
81603,"temp_1_3"
81607,"temp_1_6"
81610,"temp_2_1"
81611,"temp_2_1"
81620,"temp_1_2"
81624,"temp_1_5"
81626,"temp_1_6"
81632,"temp_1_6"
81643,"temp_1_6"
81651,"temp_1_2"
81665,"temp_2_2"
81669,"temp_1_6"
81670,"temp_1_5"
81680,"temp_1_6"
81682,"temp_1_6"
81683,"temp_1_6"
81694,"temp_1_6"
81695,"temp_1_6"
81707,"temp_1_6"
81714,"temp_1_6"
81721,"temp_1_6"
81723,"temp_1_6"
81724,"temp_1_6"
81727,"temp_1_6"
81736,"temp_1_6"
81739,"temp_1_6"
81740,"temp_1_6"
81755,"temp_1_6"
81758,"temp_2_1"
81759,"temp_1_1"
81763,"temp_1_6"
81764,"temp_1_6"
81773,"temp_1_6"
81775,"temp_1_6"
81776,"temp_1_6"
81791,"temp_1_6"
81795,"temp_1_6"
81804,"temp_1_6"
81809,"temp_1_4"
81812,"temp_1_6"
81820,"temp_1_6"
81824,"temp_1_6"
81827,"temp_1_6"
81832,"temp_1_6"
81833,"temp_1_6"
81834,"temp_1_6"
81844,"temp_1_5"
81847,"temp_2_1"
81856,"temp_1_6"
81861,"temp_1_2"
81862,"temp_1_6"
81867,"temp_1_5"
81872,"temp_1_6"
81889,"temp_1_6"
81893,"temp_1_6"
81894,"temp_2_1"
81899,"temp_1_6"
81904,"temp_1_6"
81908,"temp_1_6"
81909,"temp_1_6"
81912,"temp_1_6"
81914,"temp_2_1"
81920,"temp_1_6"
81925,"temp_1_6"
81930,"temp_1_6"
81935,"temp_1_6"
81936,"temp_1_6"
81945,"temp_1_6"
81947,"temp_1_6"
81949,"temp_1_6"
81951,"temp_1_6"
81952,"temp_1_1"
81958,"temp_1_6"
81976,"temp_1_5"
81978,"temp_1_6"
81980,"temp_1_6"
81981,"temp_1_6"
81982,"temp_1_5"
81984,"temp_2_1"
81988,"temp_1_6"
81991,"temp_1_5"
81995,"temp_1_6"
81996,"temp_1_6"
82002,"temp_1_6"
82004,"temp_1_5"
82006,"temp_1_6"
82009,"temp_1_2"
